fecha,hora,provincia,localidad,precio
2023/02/25,00:49:24,CHUBUT,ESQUEL,"$ 448,00"
2023/02/25,00:49:34,CHUBUT,PUERTO MADRYN,"$ 436,00"
2023/02/25,00:49:44,CHUBUT,RADA TILLY,"$ 436,00"
2023/02/25,00:49:56,CHUBUT,TRELEW,"$ 436,00"
2023/02/25,00:50:08,CORDOBA,MARCOS JUARES,
2023/02/25,00:50:18,CORDOBA,MORTEROS,
2023/02/25,00:50:30,CORRIENTES,GOYA,"$ 465,50"
2023/02/25,00:50:43,LA PAMPA,GENERAL PICO,"$ 437,00"
2023/02/25,00:50:52,LA PAMPA,SANTA ROSA,"$ 437,00"
2023/02/25,00:51:02,NEUQUEN,CENTENARIO,"$ 448,00"
2023/02/25,00:51:12,NEUQUEN,CUTRAL CO,"$ 448,00"
2023/02/25,00:51:21,NEUQUEN,JUNIN DE LOS ANDES,"$ 448,00"
2023/02/25,00:51:37,NEUQUEN,PLOTTIER,"$ 448,00"
2023/02/25,00:51:49,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 448,00"
2023/02/25,00:51:59,NEUQUEN,VILLA LA ANGOSTURA,"$ 448,00"
2023/02/25,00:52:09,NEUQUEN,ZAPALA,"$ 448,00"
2023/02/25,00:52:21,RIO NEGRO,ALLEN,"$ 448,00"
2023/02/25,00:52:34,RIO NEGRO,CATRIEL,"$ 448,00"
2023/02/25,00:52:47,RIO NEGRO,CHOELE CHOEL,"$ 448,00"
2023/02/25,00:52:59,RIO NEGRO,CINCO SALTOS,"$ 448,00"
2023/02/25,00:53:18,RIO NEGRO,EL BOLSON,
2023/02/25,00:53:27,RIO NEGRO,GENERAL ROCA,"$ 448,00"
2023/02/25,00:53:42,RIO NEGRO,VIEDMA,"$ 405,00"
2023/02/25,00:53:51,RIO NEGRO,VILLA REGINA,"$ 448,00"
2023/02/25,00:54:04,SANTA CRUZ,CALETA OLIVIA,"$ 436,00"
2023/02/25,00:54:16,SANTA CRUZ,RIO GALLEGOS,"$ 448,00"
2023/02/25,00:54:47,SANTA FE,VENADO TUERTO,"$ 441,50"
2023/02/25,00:55:00,TIERRA DEL FUEGO,RIO GRANDE,"$ 442,00"
2023/02/25,00:55:09,TIERRA DEL FUEGO,USHUAIA,"$ 442,00"
2023/02/25,00:53:21,BUENOS AIRES,9 DE JULIO,"$ 382,50"
2023/02/25,00:53:30,BUENOS AIRES,AZUL,"$ 382,50"
2023/02/25,00:53:39,BUENOS AIRES,BRAGADO,"$ 405,00"
2023/02/25,00:53:48,BUENOS AIRES,CARLOS CASARES,"$ 405,00"
2023/02/25,00:53:58,BUENOS AIRES,CHACABUCO,"$ 393,00"
2023/02/25,00:54:07,BUENOS AIRES,CHIVILCOY,"$ 393,00"
2023/02/25,00:54:16,BUENOS AIRES,GENERAL VILLEGAS,"$ 382,50"
2023/02/25,00:54:25,BUENOS AIRES,JUNIN,"$ 405,00"
2023/02/25,00:54:47,BUENOS AIRES,MERCEDES,"$ 566,00"
2023/02/25,00:55:00,BUENOS AIRES,PEHUAJO,"$ 382,50"
2023/02/25,00:55:09,BUENOS AIRES,TRENQUE LAUQUEN,"$ 382,50"
2023/02/25,00:55:19,CHUBUT,COMODORO RIVADAVIA,
2023/02/25,00:55:28,CHUBUT,ESQUEL,"$ 448,00"
2023/02/25,00:55:38,CHUBUT,PUERTO MADRYN,"$ 436,00"
2023/02/25,00:55:48,CHUBUT,RADA TILLY,"$ 436,00"
2023/02/25,00:55:57,CHUBUT,TRELEW,"$ 436,00"
2023/02/25,00:56:07,CORDOBA,MARCOS JUARES,
2023/02/25,00:56:17,CORDOBA,MORTEROS,
2023/02/25,00:56:26,CORRIENTES,GOYA,"$ 444,00"
2023/02/25,00:56:36,LA PAMPA,GENERAL PICO,"$ 437,00"
2023/02/25,00:56:46,LA PAMPA,SANTA ROSA,"$ 437,00"
2023/02/25,00:56:55,NEUQUEN,CENTENARIO,"$ 448,00"
2023/02/25,00:57:05,NEUQUEN,CUTRAL CO,"$ 448,00"
2023/02/25,00:57:15,NEUQUEN,JUNIN DE LOS ANDES,"$ 448,00"
2023/02/25,00:57:31,NEUQUEN,PLOTTIER,"$ 448,00"
2023/02/25,00:57:41,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 448,00"
2023/02/25,00:57:50,NEUQUEN,VILLA LA ANGOSTURA,"$ 448,00"
2023/02/25,00:58:00,NEUQUEN,ZAPALA,"$ 448,00"
2023/02/25,00:58:09,RIO NEGRO,ALLEN,"$ 448,00"
2023/02/25,00:58:19,RIO NEGRO,CATRIEL,"$ 448,00"
2023/02/25,00:58:29,RIO NEGRO,CHOELE CHOEL,"$ 448,00"
2023/02/25,00:58:38,RIO NEGRO,CINCO SALTOS,"$ 448,00"
2023/02/25,00:58:55,RIO NEGRO,EL BOLSON,
2023/02/25,00:59:04,RIO NEGRO,GENERAL ROCA,"$ 448,00"
2023/02/25,00:59:20,RIO NEGRO,VIEDMA,"$ 405,00"
2023/02/25,00:59:30,RIO NEGRO,VILLA REGINA,"$ 448,00"
2023/02/25,00:59:40,SANTA CRUZ,CALETA OLIVIA,"$ 448,00"
2023/02/25,00:59:49,SANTA CRUZ,RIO GALLEGOS,"$ 448,00"
2023/02/25,01:00:15,SANTA FE,VENADO TUERTO,"$ 441,50"
2023/02/25,01:00:28,TIERRA DEL FUEGO,RIO GRANDE,"$ 442,00"
2023/02/25,01:00:40,TIERRA DEL FUEGO,USHUAIA,"$ 442,00"
2023/02/26,00:53:19,BUENOS AIRES,9 DE JULIO,"$ 382,50"
2023/02/26,00:53:28,BUENOS AIRES,AZUL,"$ 405,00"
2023/02/26,00:53:37,BUENOS AIRES,BRAGADO,"$ 405,00"
2023/02/26,00:53:47,BUENOS AIRES,CARLOS CASARES,"$ 405,00"
2023/02/26,00:53:57,BUENOS AIRES,CHACABUCO,"$ 393,00"
2023/02/26,00:54:06,BUENOS AIRES,CHIVILCOY,"$ 405,00"
2023/02/26,00:54:16,BUENOS AIRES,GENERAL VILLEGAS,"$ 382,50"
2023/02/26,00:54:25,BUENOS AIRES,JUNIN,"$ 382,50"
2023/02/26,00:54:35,BUENOS AIRES,LINCOLN,"$ 405,00"
2023/02/26,00:54:45,BUENOS AIRES,MERCEDES,"$ 566,00"
2023/02/26,00:54:54,BUENOS AIRES,PEHUAJO,"$ 382,50"
2023/02/26,00:55:04,BUENOS AIRES,TRENQUE LAUQUEN,"$ 382,50"
2023/02/26,00:55:14,CHUBUT,COMODORO RIVADAVIA,"$ 436,00"
2023/02/26,00:55:23,CHUBUT,ESQUEL,"$ 448,00"
2023/02/26,00:55:33,CHUBUT,PUERTO MADRYN,"$ 448,00"
2023/02/26,00:55:43,CHUBUT,RADA TILLY,"$ 436,00"
2023/02/26,00:55:52,CHUBUT,TRELEW,"$ 436,00"
2023/02/26,00:56:02,CORDOBA,MARCOS JUARES,
2023/02/26,00:56:12,CORDOBA,MORTEROS,
2023/02/26,00:56:21,CORRIENTES,GOYA,"$ 465,50"
2023/02/26,00:56:31,LA PAMPA,GENERAL PICO,"$ 437,00"
2023/02/26,00:56:40,LA PAMPA,SANTA ROSA,"$ 437,00"
2023/02/26,00:56:50,NEUQUEN,CENTENARIO,"$ 448,00"
2023/02/26,00:57:00,NEUQUEN,CUTRAL CO,"$ 448,00"
2023/02/26,00:57:10,NEUQUEN,JUNIN DE LOS ANDES,"$ 448,00"
2023/02/26,00:57:25,NEUQUEN,PLOTTIER,"$ 448,00"
2023/02/26,00:57:38,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 448,00"
2023/02/26,00:57:47,NEUQUEN,VILLA LA ANGOSTURA,"$ 448,00"
2023/02/26,00:58:00,NEUQUEN,ZAPALA,"$ 448,00"
2023/02/26,00:58:12,RIO NEGRO,ALLEN,"$ 448,00"
2023/02/26,00:58:25,RIO NEGRO,CATRIEL,"$ 448,00"
2023/02/26,00:58:34,RIO NEGRO,CHOELE CHOEL,"$ 448,00"
2023/02/26,00:58:44,RIO NEGRO,CINCO SALTOS,"$ 448,00"
2023/02/26,00:59:03,RIO NEGRO,EL BOLSON,
2023/02/26,00:59:15,RIO NEGRO,GENERAL ROCA,"$ 448,00"
2023/02/26,00:59:31,RIO NEGRO,VIEDMA,"$ 405,00"
2023/02/26,00:59:40,RIO NEGRO,VILLA REGINA,"$ 448,00"
2023/02/26,00:59:50,SANTA CRUZ,CALETA OLIVIA,"$ 436,00"
2023/02/26,00:59:59,SANTA CRUZ,RIO GALLEGOS,"$ 448,00"
2023/02/26,01:00:37,SANTA FE,VENADO TUERTO,"$ 441,50"
2023/02/26,01:00:49,TIERRA DEL FUEGO,RIO GRANDE,"$ 442,00"
2023/02/26,01:01:01,TIERRA DEL FUEGO,USHUAIA,"$ 442,00"
2023/02/26,01:03:19,BUENOS AIRES,9 DE JULIO,"$ 382,50"
2023/02/26,01:03:31,BUENOS AIRES,AZUL,"$ 405,00"
2023/02/26,01:03:41,BUENOS AIRES,BRAGADO,"$ 405,00"
2023/02/26,01:03:53,BUENOS AIRES,CARLOS CASARES,"$ 405,00"
2023/02/26,01:04:03,BUENOS AIRES,CHACABUCO,"$ 393,00"
2023/02/26,01:04:12,BUENOS AIRES,CHIVILCOY,"$ 405,00"
2023/02/26,01:04:22,BUENOS AIRES,GENERAL VILLEGAS,"$ 382,50"
2023/02/26,01:04:32,BUENOS AIRES,JUNIN,"$ 405,00"
2023/02/26,01:04:41,BUENOS AIRES,LINCOLN,"$ 405,00"
2023/02/26,01:04:51,BUENOS AIRES,MERCEDES,"$ 566,00"
2023/02/26,01:05:01,BUENOS AIRES,PEHUAJO,"$ 382,50"
2023/02/26,01:05:10,BUENOS AIRES,TRENQUE LAUQUEN,"$ 382,50"
2023/02/26,01:05:20,CHUBUT,COMODORO RIVADAVIA,"$ 436,00"
2023/02/26,01:05:30,CHUBUT,ESQUEL,"$ 436,00"
2023/02/26,01:05:40,CHUBUT,PUERTO MADRYN,"$ 436,00"
2023/02/26,01:05:49,CHUBUT,RADA TILLY,"$ 436,00"
2023/02/26,01:05:59,CHUBUT,TRELEW,"$ 436,00"
2023/02/26,01:06:11,CORDOBA,MARCOS JUARES,
2023/02/26,01:06:23,CORDOBA,MORTEROS,
2023/02/26,01:06:36,CORRIENTES,GOYA,"$ 465,50"
2023/02/26,01:06:45,LA PAMPA,GENERAL PICO,"$ 437,00"
2023/02/26,01:06:58,LA PAMPA,SANTA ROSA,"$ 437,00"
2023/02/26,01:07:07,NEUQUEN,CENTENARIO,"$ 448,00"
2023/02/26,01:07:17,NEUQUEN,CUTRAL CO,"$ 448,00"
2023/02/26,01:07:27,NEUQUEN,JUNIN DE LOS ANDES,"$ 448,00"
2023/02/26,01:07:46,NEUQUEN,PLOTTIER,"$ 448,00"
2023/02/26,01:07:58,NEUQUEN,SAN MARTIN DE LOS ANDES,"$ 448,00"
2023/02/26,01:08:08,NEUQUEN,VILLA LA ANGOSTURA,"$ 448,00"
2023/02/26,01:08:20,NEUQUEN,ZAPALA,"$ 448,00"
2023/02/26,01:08:32,RIO NEGRO,ALLEN,"$ 448,00"
2023/02/26,01:08:45,RIO NEGRO,CATRIEL,"$ 448,00"
2023/02/26,01:08:57,RIO NEGRO,CHOELE CHOEL,"$ 448,00"
2023/02/26,01:09:09,RIO NEGRO,CINCO SALTOS,"$ 448,00"
2023/02/26,01:09:31,RIO NEGRO,EL BOLSON,
2023/02/26,01:09:43,RIO NEGRO,GENERAL ROCA,"$ 448,00"
2023/02/26,01:10:02,RIO NEGRO,VIEDMA,"$ 405,00"
2023/02/26,01:10:15,RIO NEGRO,VILLA REGINA,"$ 448,00"
2023/02/26,01:10:24,SANTA CRUZ,CALETA OLIVIA,"$ 436,00"
2023/02/26,01:10:34,SANTA CRUZ,RIO GALLEGOS,"$ 448,00"
2023/02/26,01:11:03,SANTA FE,VENADO TUERTO,"$ 441,50"
2023/02/26,01:11:13,TIERRA DEL FUEGO,RIO GRANDE,"$ 442,00"
2023/02/26,01:11:25,TIERRA DEL FUEGO,USHUAIA,"$ 442,00"
2023/02/27,00:41:13,BUENOS AIRES,9 DE JULIO,"$ 382,50"
2023/02/27,00:41:25,BUENOS AIRES,AZUL,"$ 405,00"
2023/02/27,00:41:38,BUENOS AIRES,BRAGADO,"$ 405,00"
2023/02/27,00:41:50,BUENOS AIRES,CARLOS CASARES,"$ 405,00"
2023/02/27,00:42:00,BUENOS AIRES,CHACABUCO,"$ 405,00"
2023/02/27,00:42:10,BUENOS AIRES,CHIVILCOY,"$ 393,00"
2023/02/27,00:42:19,BUENOS AIRES,GENERAL VILLEGAS,"$ 382,50"
2023/02/27,00:42:32,BUENOS AIRES,JUNIN,"$ 405,00"
2023/02/27,00:42:41,BUENOS AIRES,LINCOLN,
2023/02/27,00:42:51,BUENOS AIRES,MERCEDES,"$ 566,00"
2023/02/27,00:43:03,BUENOS AIRES,PEHUAJO,"$ 382,50"
2023/02/27,00:43:16,BUENOS AIRES,TRENQUE LAUQUEN,"$ 382,50"
2023/02/27,00:43:25,CHUBUT,COMODORO RIVADAVIA,"$ 436,00"
2023/02/27,00:43:37,CHUBUT,ESQUEL,"$ 448,00"
2023/02/27,00:43:50,CHUBUT,PUERTO MADRYN,"$ 436,00"
2023/02/27,00:43:59,CHUBUT,RADA TILLY,"$ 436,00"
